id,full_name,url,stars,forks,commit,openIssue,closedIssue
12484192,berak/opencv_smallfry,https://api.github.com/repos/berak/opencv_smallfry,56,24,267,0,3
136919474,postech-di-lab/METIS,https://api.github.com/repos/postech-di-lab/METIS,54,53,266,23,3
70280616,clulab/releases,https://api.github.com/repos/clulab/releases,24,10,251,1,3
112314853,microsoft/deep_bait,https://api.github.com/repos/microsoft/deep_bait,24,16,233,3,3
267485383,kneron/ONNX_Convertor,https://api.github.com/repos/kneron/ONNX_Convertor,31,12,230,1,3
192836380,Baymax94/children-python,https://api.github.com/repos/Baymax94/children-python,56,46,223,1,3
46769673,yassersouri/ghiaseddin,https://api.github.com/repos/yassersouri/ghiaseddin,37,12,196,0,3
90450958,duoergun0729/2book,https://api.github.com/repos/duoergun0729/2book,322,201,185,1,3
43621211,milancurcic/lunch-bytes,https://api.github.com/repos/milancurcic/lunch-bytes,18,15,180,0,3
365999954,PaddlePaddle/PaddleSleeve,https://api.github.com/repos/PaddlePaddle/PaddleSleeve,38,11,165,1,3
256262711,huangrt01/CS-Notes,https://api.github.com/repos/huangrt01/CS-Notes,2956,431,158,1,3
134833534,magicdict/FDDC,https://api.github.com/repos/magicdict/FDDC,66,23,157,0,3
90831495,rameshvarun/NeuralKart,https://api.github.com/repos/rameshvarun/NeuralKart,649,54,153,8,3
74294060,hep-lbdl/adversarial-jets,https://api.github.com/repos/hep-lbdl/adversarial-jets,55,18,146,0,3
201675838,vibudh2209/D2,https://api.github.com/repos/vibudh2209/D2,57,21,143,1,3
206039306,JinmiaoChenLab/Batch-effect-removal-benchmarking,https://api.github.com/repos/JinmiaoChenLab/Batch-effect-removal-benchmarking,34,26,137,10,3
158768944,Machine-Learning-Tokyo/DL-workshop-series,https://api.github.com/repos/Machine-Learning-Tokyo/DL-workshop-series,905,235,136,2,3
116943523,cryer/Coursera_deep_learning,https://api.github.com/repos/cryer/Coursera_deep_learning,245,114,136,0,3
158171164,cbsudux/Mumbai-slum-segmentation,https://api.github.com/repos/cbsudux/Mumbai-slum-segmentation,103,22,128,0,3
177493223,luisguiserrano/manning,https://api.github.com/repos/luisguiserrano/manning,108,87,121,3,3
173690466,jason9693/MusicTransformer-tensorflow2.0,https://api.github.com/repos/jason9693/MusicTransformer-tensorflow2.0,280,69,119,17,3
281619250,bubbliiiing/yolov4-tiny-tf2,https://api.github.com/repos/bubbliiiing/yolov4-tiny-tf2,99,35,115,7,3
134400122,foamliu/Look-Into-Person,https://api.github.com/repos/foamliu/Look-Into-Person,76,20,115,1,3
99190133,susanli2016/NLP-with-Python,https://api.github.com/repos/susanli2016/NLP-with-Python,2225,1776,114,27,3
156013204,natandrade/Tutorial-Medical-Image-Registration,https://api.github.com/repos/natandrade/Tutorial-Medical-Image-Registration,134,35,114,1,3
134008334,makcedward/nlp,https://api.github.com/repos/makcedward/nlp,949,298,112,7,3
90540982,mtyylx/MLND,https://api.github.com/repos/mtyylx/MLND,180,103,112,1,3
273714176,bubbliiiing/efficientnet-yolo3-keras,https://api.github.com/repos/bubbliiiing/efficientnet-yolo3-keras,47,12,110,1,3
276388487,bubbliiiing/yolov4-tiny-keras,https://api.github.com/repos/bubbliiiing/yolov4-tiny-keras,125,46,108,10,3
201507148,marcogdepinto/Deep-learning-model-deploy-with-django,https://api.github.com/repos/marcogdepinto/Deep-learning-model-deploy-with-django,67,29,104,0,3
117675007,sameerkhurana10/DSOL_rv0.2,https://api.github.com/repos/sameerkhurana10/DSOL_rv0.2,22,10,104,2,3
157165639,kendryte/kendryte-tensorflow,https://api.github.com/repos/kendryte/kendryte-tensorflow,53,16,42793,0,2
5502765,Sefaria/Sefaria-Data,https://api.github.com/repos/Sefaria/Sefaria-Data,64,55,4007,1,2
279468507,PurdueDualityLab/TensorFlowModels,https://api.github.com/repos/PurdueDualityLab/TensorFlowModels,29,12,2903,2,2
118431205,wwu-mmll/photonai,https://api.github.com/repos/wwu-mmll/photonai,55,10,1625,4,2
72647345,ECP-CANDLE/Benchmarks,https://api.github.com/repos/ECP-CANDLE/Benchmarks,44,75,1389,20,2
78583400,TensorMSA/tensormsa,https://api.github.com/repos/TensorMSA/tensormsa,107,19,965,29,2
168629464,MiracleYoung/You-are-Pythonista,https://api.github.com/repos/MiracleYoung/You-are-Pythonista,620,699,685,0,2
301953275,BalajiG2000/Code_Dump,https://api.github.com/repos/BalajiG2000/Code_Dump,19,158,664,0,2
212170850,vikumkbv/Hacktoberfest-2k19,https://api.github.com/repos/vikumkbv/Hacktoberfest-2k19,32,148,637,7,2
92888477,sarisabban/Notes,https://api.github.com/repos/sarisabban/Notes,17,42,627,0,2
137504144,KieranLitschel/PredictingClosingPriceTomorrow,https://api.github.com/repos/KieranLitschel/PredictingClosingPriceTomorrow,19,14,597,0,2
98541760,SmartDataAnalytics/MA-INF-4222-NLP-Lab,https://api.github.com/repos/SmartDataAnalytics/MA-INF-4222-NLP-Lab,15,43,519,0,2
247362081,chrisbutner/ChessCoach,https://api.github.com/repos/chrisbutner/ChessCoach,364,17,504,1,2
300134298,sd2001/HacktoberFest2020,https://api.github.com/repos/sd2001/HacktoberFest2020,22,95,486,0,2
61117471,logicalclocks/hops-examples,https://api.github.com/repos/logicalclocks/hops-examples,102,53,482,3,2
107431482,modulabs/DeepNLP,https://api.github.com/repos/modulabs/DeepNLP,29,20,452,22,2
154141900,pmservice/ai-openscale-tutorials,https://api.github.com/repos/pmservice/ai-openscale-tutorials,17,57,386,3,2
166037992,jonnor/ESC-CNN-microcontroller,https://api.github.com/repos/jonnor/ESC-CNN-microcontroller,70,14,379,2,2
5518536,profjsb/python-seminar,https://api.github.com/repos/profjsb/python-seminar,308,149,364,1,2
72143862,jessicayung/self-driving-car-nd,https://api.github.com/repos/jessicayung/self-driving-car-nd,427,273,341,4,2
149086461,plastering/plastering,https://api.github.com/repos/plastering/plastering,26,10,330,4,2
159290799,OUCMachineLearning/OUCML,https://api.github.com/repos/OUCMachineLearning/OUCML,4000,1239,327,7,2
104820730,imyoungyang/myAWSStudyBlog,https://api.github.com/repos/imyoungyang/myAWSStudyBlog,86,44,307,0,2
50407897,wx-chevalier/AI-Series,https://api.github.com/repos/wx-chevalier/AI-Series,714,248,297,0,2
220010796,Dhruv2012/Autonomous-Farm-Robot,https://api.github.com/repos/Dhruv2012/Autonomous-Farm-Robot,27,19,284,0,2
136420067,xulabs/projects,https://api.github.com/repos/xulabs/projects,33,11,272,3,2
99398475,senkin13/kaggle,https://api.github.com/repos/senkin13/kaggle,68,15,261,0,2
100627890,tensorflow/workshops,https://api.github.com/repos/tensorflow/workshops,1459,714,246,10,2
139803263,foamliu/Image-Captioning,https://api.github.com/repos/foamliu/Image-Captioning,66,25,246,5,2
263921541,pclubiitk/model-zoo,https://api.github.com/repos/pclubiitk/model-zoo,35,37,237,1,2
93959339,thalesians/tsa,https://api.github.com/repos/thalesians/tsa,103,33,232,0,2
255000791,jakewalter/easyQuake,https://api.github.com/repos/jakewalter/easyQuake,30,10,195,2,2
198899267,aws-samples/mask-rcnn-tensorflow,https://api.github.com/repos/aws-samples/mask-rcnn-tensorflow,32,24,185,0,2
71290783,igormq/asr-study,https://api.github.com/repos/igormq/asr-study,145,59,184,5,2
175458710,sdsc/sdsc-summer-institute-2019,https://api.github.com/repos/sdsc/sdsc-summer-institute-2019,18,43,181,0,2
131025365,FrederikSchorr/sign-language,https://api.github.com/repos/FrederikSchorr/sign-language,73,31,175,6,2
125457130,fuzimaoxinan/Tensorflow-Deep-Neural-Networks,https://api.github.com/repos/fuzimaoxinan/Tensorflow-Deep-Neural-Networks,115,54,172,17,2
106789664,iamtrask/Tutorials,https://api.github.com/repos/iamtrask/Tutorials,126,61,162,2,2
185827629,sayakpaul/TF-2.0-Hacks,https://api.github.com/repos/sayakpaul/TF-2.0-Hacks,375,81,159,0,2
43489539,UKPLab/deeplearning4nlp-tutorial,https://api.github.com/repos/UKPLab/deeplearning4nlp-tutorial,586,279,157,1,2
34115400,oduerr/dl_tutorial,https://api.github.com/repos/oduerr/dl_tutorial,251,92,155,2,2
141417615,Lopezurrutia/DSB_2018,https://api.github.com/repos/Lopezurrutia/DSB_2018,59,36,151,5,2
219459579,ancasag/ensembleObjectDetection,https://api.github.com/repos/ancasag/ensembleObjectDetection,87,21,146,2,2
99822612,aspuru-guzik-group/ORGANIC,https://api.github.com/repos/aspuru-guzik-group/ORGANIC,110,59,145,11,2
88643880,ImagingInformatics/machine-learning,https://api.github.com/repos/ImagingInformatics/machine-learning,63,32,132,1,2
155083151,mme/vergeml,https://api.github.com/repos/mme/vergeml,340,16,126,3,2
175371302,fpt-corp/DiRa,https://api.github.com/repos/fpt-corp/DiRa,25,51,125,1,2
98811076,RCIITG/Raman-TheVisionBot,https://api.github.com/repos/RCIITG/Raman-TheVisionBot,13,22,125,0,2
124745262,AlbertHG/Coursera-Deep-Learning-deeplearning.ai,https://api.github.com/repos/AlbertHG/Coursera-Deep-Learning-deeplearning.ai,394,249,123,2,2
234154819,DeepNeuralAI/RL-DeepQLearning-Trading,https://api.github.com/repos/DeepNeuralAI/RL-DeepQLearning-Trading,27,11,121,0,2
416559888,CLUEbenchmark/KgCLUE,https://api.github.com/repos/CLUEbenchmark/KgCLUE,127,32,116,2,2
111952660,ikatsov/tensor-house,https://api.github.com/repos/ikatsov/tensor-house,611,292,110,5,2
107469798,cleuton/datascience,https://api.github.com/repos/cleuton/datascience,26,15,110,0,2
223491631,aws-samples/aws-deepcomposer-samples,https://api.github.com/repos/aws-samples/aws-deepcomposer-samples,323,251,108,7,2
121972040,AliaksandrSiarohin/wc-gan,https://api.github.com/repos/AliaksandrSiarohin/wc-gan,34,10,108,0,2
50527925,Vaa3D/vaa3d_tools,https://api.github.com/repos/Vaa3D/vaa3d_tools,66,62,7749,4,1
6604719,InsightSoftwareConsortium/ITKTubeTK,https://api.github.com/repos/InsightSoftwareConsortium/ITKTubeTK,24,52,6546,2,1
173249347,generalized-iou/g-tensorflow-models,https://api.github.com/repos/generalized-iou/g-tensorflow-models,76,19,3176,4,1
162232730,yyht/BERT,https://api.github.com/repos/yyht/BERT,30,10,2711,5,1
50878370,lamastex/scalable-data-science,https://api.github.com/repos/lamastex/scalable-data-science,148,83,2615,0,1
120103318,batermj/data_sciences_campaign,https://api.github.com/repos/batermj/data_sciences_campaign,85,34,2499,0,1
77790524,Avkash/mldl,https://api.github.com/repos/Avkash/mldl,216,29,1988,3,1
175454961,GoogleCloudPlatform/keras-idiomatic-programmer,https://api.github.com/repos/GoogleCloudPlatform/keras-idiomatic-programmer,765,272,1922,0,1
51244719,mdda/deep-learning-workshop,https://api.github.com/repos/mdda/deep-learning-workshop,459,121,1824,3,1
70411933,spillai/pybot,https://api.github.com/repos/spillai/pybot,60,19,1628,1,1
292271265,SpooderManEXE/Hacktoberfest2020-Expert,https://api.github.com/repos/SpooderManEXE/Hacktoberfest2020-Expert,57,262,1272,0,1
155895908,thunil/mantaflow,https://api.github.com/repos/thunil/mantaflow,55,32,1182,2,1
19508919,ahastudio/CodingLife,https://api.github.com/repos/ahastudio/CodingLife,57,30,1060,0,1
82098362,keithjjones/malgazer,https://api.github.com/repos/keithjjones/malgazer,41,17,923,1,1
86073365,zhangzhizza/HVAC-RL-Control,https://api.github.com/repos/zhangzhizza/HVAC-RL-Control,15,10,908,1,1
150585972,Novartis/peax,https://api.github.com/repos/Novartis/peax,56,11,838,3,1
142691808,921kiyo/3d-dl,https://api.github.com/repos/921kiyo/3d-dl,37,14,827,2,1
98348844,SummaLabs/DLS,https://api.github.com/repos/SummaLabs/DLS,30,19,776,2,1
64699999,LSSTC-DSFP/LSSTC-DSFP-Sessions,https://api.github.com/repos/LSSTC-DSFP/LSSTC-DSFP-Sessions,233,200,759,1,1
2287140,burakbayramli/classnotes,https://api.github.com/repos/burakbayramli/classnotes,54,31,742,0,1
109208776,FitMachineLearning/FitML,https://api.github.com/repos/FitMachineLearning/FitML,162,36,718,0,1
165867685,jfm15/SpineFinder,https://api.github.com/repos/jfm15/SpineFinder,19,13,714,1,1
340237564,sherlcok314159/ML,https://api.github.com/repos/sherlcok314159/ML,100,34,626,0,1
4939076,MartinThoma/algorithms,https://api.github.com/repos/MartinThoma/algorithms,196,108,559,2,1
178763576,MrGeislinger/flatiron-school-data-science-curriculum-resources,https://api.github.com/repos/MrGeislinger/flatiron-school-data-science-curriculum-resources,102,111,548,0,1
307009244,ben1234560/AiLearning-Theory-Applying,https://api.github.com/repos/ben1234560/AiLearning-Theory-Applying,1014,168,539,0,1
144119757,khanhnamle1994/cracking-the-data-science-interview,https://api.github.com/repos/khanhnamle1994/cracking-the-data-science-interview,1621,510,518,0,1
72460321,burakbayramli/books,https://api.github.com/repos/burakbayramli/books,138,138,506,0,1
106319167,salimt/Courses-,https://api.github.com/repos/salimt/Courses-,518,653,493,6,1
63742852,dvbuntu/autonomous,https://api.github.com/repos/dvbuntu/autonomous,56,26,465,0,1
52792286,zhentaoshi/Econ5121A,https://api.github.com/repos/zhentaoshi/Econ5121A,47,42,440,0,1
76943044,pmservice/wml-sample-models,https://api.github.com/repos/pmservice/wml-sample-models,38,65,428,3,1
268457903,scetx/datax,https://api.github.com/repos/scetx/datax,24,82,420,0,1
127285630,csc-training/intro-to-dl,https://api.github.com/repos/csc-training/intro-to-dl,36,27,420,1,1
333285618,MIDS-scaling-up/v3,https://api.github.com/repos/MIDS-scaling-up/v3,27,30,414,4,1
240793860,JordanMicahBennett/SMART-CT-SCAN_BASED-COVID19_VIRUS_DETECTOR,https://api.github.com/repos/JordanMicahBennett/SMART-CT-SCAN_BASED-COVID19_VIRUS_DETECTOR,90,34,413,3,1
219743783,amesar/mlflow-examples,https://api.github.com/repos/amesar/mlflow-examples,83,40,407,2,1
190570623,Harvard-IACS/2019-CS109A,https://api.github.com/repos/Harvard-IACS/2019-CS109A,420,418,377,0,1
128887340,mannefedov/compling_nlp_hse_course,https://api.github.com/repos/mannefedov/compling_nlp_hse_course,102,41,375,0,1
141228949,tracholar/ml-homework-cz,https://api.github.com/repos/tracholar/ml-homework-cz,21,10,348,0,1
262872040,JacopoPan/a-minimalist-guide,https://api.github.com/repos/JacopoPan/a-minimalist-guide,37,11,346,0,1
191811913,colearninglounge/co-learning-lounge,https://api.github.com/repos/colearninglounge/co-learning-lounge,488,251,345,5,1
140008955,Harvard-IACS/2018-CS109A,https://api.github.com/repos/Harvard-IACS/2018-CS109A,128,181,315,0,1
211178030,khanhnamle1994/MetaRec,https://api.github.com/repos/khanhnamle1994/MetaRec,192,46,315,1,1
122977486,vision4j/vision4j-collection,https://api.github.com/repos/vision4j/vision4j-collection,133,49,313,0,1
143664779,foamliu/FaceNet,https://api.github.com/repos/foamliu/FaceNet,59,15,310,2,1
128720006,yoavram/DataSciPy,https://api.github.com/repos/yoavram/DataSciPy,15,12,310,1,1
49189773,xiaoxiaoyao/MyApp,https://api.github.com/repos/xiaoxiaoyao/MyApp,51,31,309,0,1
125240762,faizanahemad/data-science-utils,https://api.github.com/repos/faizanahemad/data-science-utils,66,71,294,1,1
145785989,VulDeeLocator/VulDeeLocator,https://api.github.com/repos/VulDeeLocator/VulDeeLocator,24,17,292,3,1
264489309,jphall663/GWU_rml,https://api.github.com/repos/jphall663/GWU_rml,21,14,277,0,1
34309141,romeokienzler/developerWorks,https://api.github.com/repos/romeokienzler/developerWorks,111,202,275,5,1
158170666,GuillaumeMougeot/DogFaceNet,https://api.github.com/repos/GuillaumeMougeot/DogFaceNet,70,28,260,2,1
241893659,thilowrona/seismic_deep_learning,https://api.github.com/repos/thilowrona/seismic_deep_learning,75,27,260,0,1
103655196,AICommunityInno/Seminars,https://api.github.com/repos/AICommunityInno/Seminars,62,45,259,2,1
121410317,sdsc/sdsc-summer-institute-2018,https://api.github.com/repos/sdsc/sdsc-summer-institute-2018,11,50,247,0,1
69908995,ml-mipt/ml-mipt-part1,https://api.github.com/repos/ml-mipt/ml-mipt-part1,39,84,244,0,1
93188114,sunblaze-ucb/blackbox-attacks,https://api.github.com/repos/sunblaze-ucb/blackbox-attacks,55,13,235,2,1
87721075,AdityaSoni19031997/Machine-Learning,https://api.github.com/repos/AdityaSoni19031997/Machine-Learning,88,26,234,0,1
364747400,oracle/oci-data-science-ai-samples,https://api.github.com/repos/oracle/oci-data-science-ai-samples,41,19,233,0,1
231069875,AhmedIsmailKhalid/IBM-AI-Engineering-Specialization,https://api.github.com/repos/AhmedIsmailKhalid/IBM-AI-Engineering-Specialization,15,23,227,0,1
110437139,machineCYC/2017MLSpring_Hung-yi-Lee,https://api.github.com/repos/machineCYC/2017MLSpring_Hung-yi-Lee,55,33,223,0,1
101189247,slerch/ppnn,https://api.github.com/repos/slerch/ppnn,37,21,221,0,1
300190262,apoorvdwi/Ds-Algo-HacktoberFest,https://api.github.com/repos/apoorvdwi/Ds-Algo-HacktoberFest,13,63,212,2,1
275910898,petuum/autodist,https://api.github.com/repos/petuum/autodist,119,22,208,11,1
103782063,Corey-Zumar/MRI-Reconstruction,https://api.github.com/repos/Corey-Zumar/MRI-Reconstruction,46,18,203,2,1
185136269,burke86/astro_rcnn,https://api.github.com/repos/burke86/astro_rcnn,25,10,200,5,1
161548207,clvoloshin/constrained_batch_policy_learning,https://api.github.com/repos/clvoloshin/constrained_batch_policy_learning,18,10,198,0,1
107789579,enggen/Deep-Learning-Coursera,https://api.github.com/repos/enggen/Deep-Learning-Coursera,1483,1318,196,9,1
151317532,djgagne/ams-ml-python-course,https://api.github.com/repos/djgagne/ams-ml-python-course,147,62,196,2,1
48629548,iamshang1/Projects,https://api.github.com/repos/iamshang1/Projects,22,19,190,0,1
125501606,gionanide/Speech_Signal_Processing_and_Classification,https://api.github.com/repos/gionanide/Speech_Signal_Processing_and_Classification,182,60,186,2,1
189830317,1424234500/help_note_202007,https://api.github.com/repos/1424234500/help_note_202007,40,15,185,0,1
116330526,ekapolc/nlp_course,https://api.github.com/repos/ekapolc/nlp_course,110,51,181,0,1
215459441,natureLanguageQing/bert4keras,https://api.github.com/repos/natureLanguageQing/bert4keras,35,16,178,1,1
119457511,farizrahman4u/eywa,https://api.github.com/repos/farizrahman4u/eywa,27,15,164,2,1
162854872,totti0223/deep_learning_for_biologists_with_keras,https://api.github.com/repos/totti0223/deep_learning_for_biologists_with_keras,84,26,160,1,1
49208719,Qwaz/solved-hacking-problem,https://api.github.com/repos/Qwaz/solved-hacking-problem,76,23,159,1,1
108900512,DS-BootCamp-DSI-Columbia/AY2017-2018-Winter-Collaboratory,https://api.github.com/repos/DS-BootCamp-DSI-Columbia/AY2017-2018-Winter-Collaboratory,13,24,158,0,1
147954541,Vishal-V/100-Days-of-ML-Code,https://api.github.com/repos/Vishal-V/100-Days-of-ML-Code,82,49,157,0,1
82329392,hep-lbdl/CaloGAN,https://api.github.com/repos/hep-lbdl/CaloGAN,96,59,153,5,1
82136187,kabrapratik28/DeepNews,https://api.github.com/repos/kabrapratik28/DeepNews,20,14,150,0,1
167427139,google-research/tensorflow_constrained_optimization,https://api.github.com/repos/google-research/tensorflow_constrained_optimization,265,47,149,12,1
173780171,simaomsarmento/PairsTrading,https://api.github.com/repos/simaomsarmento/PairsTrading,50,37,149,0,1
233918564,salesforce/ml4ir,https://api.github.com/repos/salesforce/ml4ir,64,22,149,12,1
110565784,BuckWoody/presentations,https://api.github.com/repos/BuckWoody/presentations,33,15,145,1,1
255321595,nakaizura/Source-Code-Notebook,https://api.github.com/repos/nakaizura/Source-Code-Notebook,320,80,141,2,1
106011024,alexhuang1117/Data-Science-Portfolio,https://api.github.com/repos/alexhuang1117/Data-Science-Portfolio,158,56,137,0,1
80748146,grobgl/rnnsm,https://api.github.com/repos/grobgl/rnnsm,15,16,134,2,1
53870191,anujgupta82/DeepNets,https://api.github.com/repos/anujgupta82/DeepNets,34,21,126,0,1
75519218,yunho0130/Python_Lectures,https://api.github.com/repos/yunho0130/Python_Lectures,220,88,122,0,1
302535554,tinyMLx/colabs,https://api.github.com/repos/tinyMLx/colabs,65,67,121,0,1
198627075,Firesuiry/autoLOL,https://api.github.com/repos/Firesuiry/autoLOL,30,16,121,1,1
104621523,RandomKori/ForexTF,https://api.github.com/repos/RandomKori/ForexTF,13,10,121,1,1
127043727,tbd-ai/tbd-suite,https://api.github.com/repos/tbd-ai/tbd-suite,46,13,120,0,1
96880957,duoergun0729/3book,https://api.github.com/repos/duoergun0729/3book,193,111,116,4,1
52420579,HadXu/machine-learning,https://api.github.com/repos/HadXu/machine-learning,281,159,112,6,1
172436179,intel-analytics/zoo-tutorials,https://api.github.com/repos/intel-analytics/zoo-tutorials,21,17,112,2,1
208048158,daviddwlee84/SentenceSimilarity,https://api.github.com/repos/daviddwlee84/SentenceSimilarity,37,12,111,3,1
50589459,NLeSC/deep-learning-assignments-solutions,https://api.github.com/repos/NLeSC/deep-learning-assignments-solutions,15,16,110,1,1
78672235,juliuskunze/speechless,https://api.github.com/repos/juliuskunze/speechless,92,22,108,8,1
69201180,jayanthkoushik/sgd-feedback,https://api.github.com/repos/jayanthkoushik/sgd-feedback,70,16,108,0,1
95906657,camisatx/RoboticsND,https://api.github.com/repos/camisatx/RoboticsND,55,36,107,1,1
119663570,MingwangLin/cyclegan-keras,https://api.github.com/repos/MingwangLin/cyclegan-keras,47,29,107,1,1
90648390,duolinwang/MusiteDeep,https://api.github.com/repos/duolinwang/MusiteDeep,38,17,105,8,1
241263117,trx14/TrojanNet,https://api.github.com/repos/trx14/TrojanNet,59,20,103,2,1
240850197,bubbliiiing/retinanet-keras,https://api.github.com/repos/bubbliiiing/retinanet-keras,93,33,102,7,1
143425353,avncalst/drone_cnn,https://api.github.com/repos/avncalst/drone_cnn,14,13,101,0,1
129901403,JaeDukSeo/Daily-Neural-Network-Practice-2,https://api.github.com/repos/JaeDukSeo/Daily-Neural-Network-Practice-2,19,16,31237,1,0
